timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779887938.87662,10.0.0.43,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0033,1,
1779887938.8842027,10.0.0.1,10.0.0.44,"[1, 7, 13]",15.0,11.9688,0.0,0.0024,0,
1779887938.886118,10.0.0.1,10.0.0.44,"[7, 13]",15.0,6.526,0.0,0.0029,1,
1779887938.8897524,10.0.0.44,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0029,0,
1779887938.8934817,10.0.0.44,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0036,1,
1779887938.8988798,10.0.0.1,10.0.0.45,"[1, 7, 13]",15.0,11.9688,0.0,0.0029,0,
1779887938.901078,10.0.0.1,10.0.0.45,"[7, 13]",15.0,6.526,0.0,0.0026,1,
1779887938.9070134,10.0.0.45,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0031,0,
1779887938.9094682,10.0.0.45,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0024,1,
1779887938.9143283,10.0.0.1,10.0.0.46,"[1, 7, 13]",15.0,11.9688,0.0,0.0038,0,
1779887938.915871,10.0.0.1,10.0.0.46,"[7, 13]",15.0,6.526,0.0,0.0017,1,
1779887938.9218066,10.0.0.46,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0026,0,
1779887938.9232492,10.0.0.46,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0017,1,
1779887938.928864,10.0.0.1,10.0.0.47,"[1, 7, 13]",15.0,11.9688,0.0,0.006,0,
1779887938.9311476,10.0.0.1,10.0.0.47,"[7, 13]",15.0,6.526,0.0,0.0031,1,
1779887938.935167,10.0.0.47,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0021,0,
1779887938.936189,10.0.0.47,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0012,1,
1779887938.9412687,10.0.0.1,10.0.0.48,"[1, 7, 13]",15.0,11.9688,0.0,0.0031,0,
1779887938.942911,10.0.0.1,10.0.0.48,"[7, 13]",15.0,6.526,0.0,0.0019,1,
1779887938.9477565,10.0.0.48,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0026,0,
1779887938.9488366,10.0.0.48,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0012,1,
1779887938.952859,10.0.0.1,10.0.0.49,"[1, 7, 13]",15.0,11.9688,0.0,0.0026,0,
1779887938.9549875,10.0.0.1,10.0.0.49,"[7, 13]",15.0,6.526,0.0,0.0024,1,
1779887938.9611025,10.0.0.49,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0031,0,
1779887938.9630625,10.0.0.49,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0029,1,
1779887938.967956,10.0.0.1,10.0.0.50,"[1, 7, 13]",15.0,11.9688,0.0,0.0033,0,
1779887938.9696558,10.0.0.1,10.0.0.50,"[7, 13]",15.0,6.526,0.0,0.0026,1,
1779887938.9765568,10.0.0.50,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0026,0,
1779887938.9778035,10.0.0.50,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0019,1,
1779887938.9847558,10.0.0.1,10.0.0.51,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.2828,0,
1779887938.986989,10.0.0.1,10.0.0.51,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.2213,1,
1779887938.988781,10.0.0.1,10.0.0.51,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.165,1,
1779887938.9904745,10.0.0.1,10.0.0.51,"[16, 17, 18]",14.9998,21.6136,0.0,0.3047,1,
1779887938.9920526,10.0.0.1,10.0.0.51,"[17, 18]",14.9998,10.4511,0.0,0.1078,1,
1779887938.996398,10.0.0.51,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.2573,0,
1779887938.9999518,10.0.0.51,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.5457,1,
1779887939.0020099,10.0.0.51,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.3917,1,
1779887939.0037045,10.0.0.51,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.1216,1,
1779887939.0055811,10.0.0.51,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.1671,1,
1779887939.0121462,10.0.0.1,10.0.0.52,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0029,0,
1779887939.0145679,10.0.0.1,10.0.0.52,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0029,1,
1779887939.0164027,10.0.0.1,10.0.0.52,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0017,1,
1779887939.017314,10.0.0.1,10.0.0.52,"[16, 17, 18]",14.9998,21.6136,0.0,0.0012,1,
1779887939.0186152,10.0.0.1,10.0.0.52,"[17, 18]",14.9998,10.4511,0.0,0.0012,1,
1779887939.0238645,10.0.0.52,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0024,0,
1779887939.0263608,10.0.0.52,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0021,1,
1779887939.028013,10.0.0.52,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0019,1,
1779887939.0294003,10.0.0.52,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0017,1,
1779887939.0307698,10.0.0.52,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0012,1,
1779887939.0357456,10.0.0.1,10.0.0.53,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0021,0,
1779887939.0398943,10.0.0.1,10.0.0.53,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0033,1,
1779887939.0420732,10.0.0.1,10.0.0.53,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0021,1,
1779887939.0433643,10.0.0.1,10.0.0.53,"[16, 17, 18]",14.9998,21.6136,0.0,0.0021,1,
1779887939.045242,10.0.0.1,10.0.0.53,"[17, 18]",14.9998,10.4511,0.0,0.0017,1,
1779887939.0496154,10.0.0.53,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0026,0,
1779887939.0518434,10.0.0.53,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0024,1,
1779887939.053663,10.0.0.53,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0021,1,
1779887939.0551455,10.0.0.53,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0024,1,
1779887939.0563908,10.0.0.53,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0017,1,
1779887939.060538,10.0.0.1,10.0.0.54,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0031,0,
1779887939.0632102,10.0.0.1,10.0.0.54,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0026,1,
1779887939.0672581,10.0.0.1,10.0.0.54,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0026,1,
1779887939.0691326,10.0.0.1,10.0.0.54,"[16, 17, 18]",14.9998,21.6136,0.0,0.0269,1,
1779887939.0707672,10.0.0.1,10.0.0.54,"[17, 18]",14.9998,10.4511,0.0,0.0024,1,
1779887939.0741642,10.0.0.54,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0026,0,
1779887939.0764275,10.0.0.54,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0014,1,
1779887939.0817218,10.0.0.54,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0029,1,
1779887939.0854516,10.0.0.54,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0038,1,
1779887939.08977,10.0.0.54,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0026,1,
1779887939.0959883,10.0.0.1,10.0.0.55,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0024,0,
1779887939.097475,10.0.0.1,10.0.0.55,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0019,1,
1779887939.0984938,10.0.0.1,10.0.0.55,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0019,1,
1779887939.099428,10.0.0.1,10.0.0.55,"[16, 17, 18]",14.9998,21.6136,0.0,0.0017,1,
1779887939.1021376,10.0.0.1,10.0.0.55,"[17, 18]",14.9998,10.4511,0.0,0.0026,1,
1779887939.1071775,10.0.0.55,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0029,0,
1779887939.1090755,10.0.0.55,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0021,1,
1779887939.1104693,10.0.0.55,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0019,1,
1779887939.1136873,10.0.0.55,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0043,1,
1779887939.1181564,10.0.0.55,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0021,1,
1779887939.1258938,10.0.0.1,10.0.0.56,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0024,0,
1779887939.1293974,10.0.0.1,10.0.0.56,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0033,1,
1779887939.1357145,10.0.0.1,10.0.0.56,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0029,1,
1779887939.1372855,10.0.0.1,10.0.0.56,"[16, 17, 18]",14.9998,21.6136,0.0,0.0017,1,
1779887939.1390796,10.0.0.1,10.0.0.56,"[17, 18]",14.9998,10.4511,0.0,0.0017,1,
1779887939.142987,10.0.0.56,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0031,0,
1779887939.1443584,10.0.0.56,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0019,1,
1779887939.145546,10.0.0.56,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0017,1,
1779887939.147077,10.0.0.56,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0017,1,
1779887939.1492243,10.0.0.56,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0024,1,
1779887939.15548,10.0.0.1,10.0.0.57,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0029,0,
1779887939.1570952,10.0.0.1,10.0.0.57,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0024,1,
1779887939.1583052,10.0.0.1,10.0.0.57,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0019,1,
1779887939.1594207,10.0.0.1,10.0.0.57,"[16, 17, 18]",14.9998,21.6136,0.0,0.0017,1,
1779887939.1624248,10.0.0.1,10.0.0.57,"[17, 18]",14.9998,10.4511,0.0,0.0026,1,
1779887939.1670685,10.0.0.57,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0036,0,
1779887939.1687362,10.0.0.57,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0029,1,
1779887939.1705065,10.0.0.57,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0029,1,
1779887939.1737542,10.0.0.57,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0029,1,
1779887939.1760643,10.0.0.57,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0024,1,
1779887939.1825242,10.0.0.1,10.0.0.58,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0029,0,
1779887939.185985,10.0.0.1,10.0.0.58,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0052,1,
1779887939.189138,10.0.0.1,10.0.0.58,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0029,1,
1779887939.190809,10.0.0.1,10.0.0.58,"[16, 17, 18]",14.9998,21.6136,0.0,0.0024,1,
1779887939.1924043,10.0.0.1,10.0.0.58,"[17, 18]",14.9998,10.4511,0.0,0.0019,1,
1779887939.2009723,10.0.0.58,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0038,0,
1779887939.2033868,10.0.0.58,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0031,1,
1779887939.205719,10.0.0.58,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0021,1,
1779887939.2076054,10.0.0.58,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0026,1,
1779887939.210138,10.0.0.58,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0167,1,
1779887939.2184336,10.0.0.1,10.0.0.59,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0026,0,
1779887939.220084,10.0.0.1,10.0.0.59,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0031,1,
1779887939.224335,10.0.0.1,10.0.0.59,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0036,1,
1779887939.226399,10.0.0.1,10.0.0.59,"[16, 17, 18]",14.9998,21.6136,0.0,0.0031,1,
1779887939.2347517,10.0.0.1,10.0.0.59,"[17, 18]",14.9998,10.4511,0.0,0.0057,1,
1779887939.2459853,10.0.0.59,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0045,0,
1779887939.2529204,10.0.0.59,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0057,1,
1779887939.2580354,10.0.0.59,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.005,1,
1779887939.2629118,10.0.0.59,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0055,1,
1779887939.2668316,10.0.0.59,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0036,1,
1779887939.277951,10.0.0.1,10.0.0.60,"[1, 8, 15, 16, 17, 18]",14.9998,40.9421,0.0,0.0031,0,
1779887939.281472,10.0.0.1,10.0.0.60,"[8, 15, 16, 17, 18]",14.9998,36.6911,0.0,0.0033,1,
1779887939.284868,10.0.0.1,10.0.0.60,"[15, 16, 17, 18]",14.9998,30.9264,0.0,0.0033,1,
1779887939.2879148,10.0.0.1,10.0.0.60,"[16, 17, 18]",14.9998,21.6136,0.0,0.0052,1,
1779887939.2980428,10.0.0.1,10.0.0.60,"[17, 18]",14.9998,10.4511,0.0,0.0064,1,
1779887939.306615,10.0.0.60,10.0.0.1,"[18, 17, 16, 15, 8, 1]",15.0,40.8375,0.0,0.0062,0,
1779887939.3094218,10.0.0.60,10.0.0.1,"[17, 16, 15, 8, 1]",15.0,30.0548,0.0,0.0031,1,
1779887939.3111632,10.0.0.60,10.0.0.1,"[16, 15, 8, 1]",15.0,18.6281,0.0,0.0029,1,
1779887939.3134434,10.0.0.60,10.0.0.1,"[15, 8, 1]",15.0,9.5753,0.0,0.0038,1,
1779887939.3171754,10.0.0.60,10.0.0.1,"[8, 1]",15.0,4.0376,0.0,0.0038,1,
1779887939.3246038,10.0.0.1,10.0.0.61,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.2787,0,
1779887939.3283632,10.0.0.1,10.0.0.61,"[7, 13, 19]",15.0,11.1068,0.0,0.3605,1,
1779887939.331777,10.0.0.1,10.0.0.61,"[13, 19]",15.0,4.5808,0.0,0.1917,1,
1779887939.3375573,10.0.0.61,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.2213,0,
1779887939.3415878,10.0.0.61,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0038,1,
1779887939.3458602,10.0.0.61,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0029,1,
1779887939.3513968,10.0.0.1,10.0.0.62,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0031,0,
1779887939.3541143,10.0.0.1,10.0.0.62,"[7, 13, 19]",15.0,11.1068,0.0,0.0052,1,
1779887939.357208,10.0.0.1,10.0.0.62,"[13, 19]",15.0,4.5808,0.0,0.0031,1,
1779887939.3644638,10.0.0.62,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0036,0,
1779887939.3663785,10.0.0.62,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0019,1,
1779887939.3696263,10.0.0.62,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0038,1,
1779887939.3755615,10.0.0.1,10.0.0.63,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0019,0,
1779887939.3778877,10.0.0.1,10.0.0.63,"[7, 13, 19]",15.0,11.1068,0.0,0.0024,1,
1779887939.3798914,10.0.0.1,10.0.0.63,"[13, 19]",15.0,4.5808,0.0,0.0026,1,
1779887939.386336,10.0.0.63,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0029,0,
1779887939.3884702,10.0.0.63,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0021,1,
1779887939.3914301,10.0.0.63,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0026,1,
1779887939.3964636,10.0.0.1,10.0.0.64,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0024,0,
1779887939.4011197,10.0.0.1,10.0.0.64,"[7, 13, 19]",15.0,11.1068,0.0,0.0031,1,
1779887939.4033947,10.0.0.1,10.0.0.64,"[13, 19]",15.0,4.5808,0.0,0.0024,1,
1779887939.406582,10.0.0.64,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0021,0,
1779887939.4095273,10.0.0.64,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0038,1,
1779887939.4120033,10.0.0.64,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0029,1,
1779887939.4165294,10.0.0.1,10.0.0.65,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0026,0,
1779887939.4186022,10.0.0.1,10.0.0.65,"[7, 13, 19]",15.0,11.1068,0.0,0.0019,1,
1779887939.42075,10.0.0.1,10.0.0.65,"[13, 19]",15.0,4.5808,0.0,0.0045,1,
1779887939.425943,10.0.0.65,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0024,0,
1779887939.4277327,10.0.0.65,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0021,1,
1779887939.4292514,10.0.0.65,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.001,1,
1779887939.4359128,10.0.0.1,10.0.0.66,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0036,0,
1779887939.4385703,10.0.0.1,10.0.0.66,"[7, 13, 19]",15.0,11.1068,0.0,0.0026,1,
1779887939.4433548,10.0.0.1,10.0.0.66,"[13, 19]",15.0,4.5808,0.0,0.0038,1,
1779887939.4490097,10.0.0.66,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0029,0,
1779887939.4530838,10.0.0.66,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0038,1,
1779887939.4557152,10.0.0.66,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0031,1,
1779887939.4614468,10.0.0.1,10.0.0.67,"[1, 7, 13, 19]",15.0,16.5496,0.0,0.0048,0,
1779887939.46746,10.0.0.1,10.0.0.67,"[7, 13, 19]",15.0,11.1068,0.0,0.0033,1,
1779887939.470277,10.0.0.1,10.0.0.67,"[13, 19]",15.0,4.5808,0.0,0.0021,1,
1779887939.4751668,10.0.0.67,10.0.0.1,"[19, 13, 7, 1]",14.9998,16.8595,0.0,0.0029,0,
1779887939.4781923,10.0.0.67,10.0.0.1,"[13, 7, 1]",14.9998,11.9998,0.0,0.0029,1,
1779887939.480597,10.0.0.67,10.0.0.1,"[7, 1]",15.0,5.2294,0.0,0.0076,1,
1779887984.9574962,10.0.0.1,10.0.0.91,"[1, 8, 15, 22, 23, 30]",14.9997,36.5468,0.0,0.3488,0,
1779887984.9606154,10.0.0.1,10.0.0.91,"[8, 15, 22, 23, 30]",14.9997,33.1813,0.0,0.5119,1,
1779887984.9627156,10.0.0.1,10.0.0.91,"[15, 22, 23, 30]",14.9997,28.2468,0.0,0.1416,1,
1779887984.9649901,10.0.0.1,10.0.0.91,"[22, 23, 30]",14.9997,20.4203,0.0,0.7267,1,
1779887984.9665697,10.0.0.1,10.0.0.91,"[23, 30]",15.0,10.8462,0.0,0.0989,1,
1779887984.9703321,10.0.0.91,10.0.0.1,"[30, 23, 22, 15, 8, 1]",14.9997,38.3832,0.0,0.8881,0,
1779887984.9734852,10.0.0.91,10.0.0.1,"[23, 22, 15, 8, 1]",14.9997,26.9821,0.0,0.1891,1,
1779887984.9751146,10.0.0.91,10.0.0.1,"[22, 15, 8, 1]",14.9998,17.9629,0.0,0.1357,1,
1779887984.9767125,10.0.0.91,10.0.0.1,"[15, 8, 1]",14.9998,9.3809,0.0,0.0014,1,
1779887984.9780319,10.0.0.91,10.0.0.1,"[8, 1]",15.0,3.7724,0.0,0.0012,1,
1779887984.9810028,10.0.0.91,10.0.0.1,"[15, 8, 1]",14.9998,9.3809,0.0,0.0014,1,
1779887984.981348,10.0.0.91,10.0.0.1,"[15, 8, 1]",14.9998,9.3809,0.0,0.001,0,
1779887986.9633715,10.0.0.23,10.0.0.57,"[7, 8, 15, 16, 17, 18]",14.9998,44.4994,0.0,0.3972,0,
1779887986.9678857,10.0.0.23,10.0.0.57,"[8, 15, 16, 17, 18]",14.9998,37.687,0.0,0.0038,1,
1779887986.973424,10.0.0.23,10.0.0.57,"[15, 16, 17, 18]",14.9998,32.7525,0.0,0.0033,1,
1779887986.975652,10.0.0.23,10.0.0.57,"[16, 17, 18]",14.9998,23.9298,0.0,0.0031,1,
1779887986.9783075,10.0.0.23,10.0.0.57,"[17, 18]",14.9998,11.6062,0.0,0.0029,1,
1779887986.9845781,10.0.0.57,10.0.0.23,"[18, 17, 16, 15, 14, 7]",14.9998,43.0239,0.0,0.3285,0,
1779887986.988383,10.0.0.57,10.0.0.23,"[17, 16, 15, 14, 7]",14.9998,32.4002,0.0,1.0519,1,
1779887986.9916344,10.0.0.57,10.0.0.23,"[16, 15, 14, 7]",14.9998,21.1096,0.0,0.2036,1,
1779887986.994598,10.0.0.57,10.0.0.23,"[15, 14, 7]",15.0,11.5312,0.0,0.2065,1,
1779887986.9972663,10.0.0.57,10.0.0.23,"[14, 7]",15.0,6.0329,0.0,0.2313,1,
1779887989.9686723,10.0.0.81,10.0.0.11,"[25, 26, 27, 21, 15, 16, 17, 18, 12, 6]",14.5388,101.0093,0.0,0.4523,0,
1779887989.9717553,10.0.0.81,10.0.0.11,"[26, 27, 21, 15, 16, 17, 18, 12, 6]",14.5388,91.6544,0.0,0.5338,1,
1779887989.9737134,10.0.0.81,10.0.0.11,"[27, 28, 29, 23, 17, 18, 12, 6]",14.5389,75.3563,0.0,0.365,1,
1779887989.9756594,10.0.0.81,10.0.0.11,"[28, 29, 23, 17, 18, 12, 6]",14.5389,65.7014,0.0,0.2291,1,
1779887989.9782033,10.0.0.81,10.0.0.11,"[29, 30, 24, 18, 12, 6]",14.9993,72.1882,0.0,0.2105,1,
1779887989.9801092,10.0.0.81,10.0.0.11,"[30, 24, 18, 12, 6]",14.9993,59.516,0.0,0.1655,1,
1779887989.9819984,10.0.0.81,10.0.0.11,"[24, 18, 12, 6]",14.9998,40.7657,0.0,0.1383,1,
1779887989.983696,10.0.0.81,10.0.0.11,"[18, 12, 6]",14.9998,23.5802,0.0,0.1402,1,
1779887989.9861946,10.0.0.81,10.0.0.11,"[12, 6]",14.9998,9.6045,0.0,0.1533,1,
1779887989.9901,10.0.0.11,10.0.0.81,"[6, 12, 18, 24, 30, 29, 28, 27, 26, 25]",14.9993,95.67,0.0,0.355,0,
1779887989.992699,10.0.0.11,10.0.0.81,"[12, 18, 24, 30, 29, 28, 27, 26, 25]",14.9993,87.7848,0.0,0.3529,1,
1779887989.9947858,10.0.0.11,10.0.0.81,"[18, 24, 23, 29, 28, 27, 26, 25]",14.9997,68.8276,0.0,0.273,1,
1779887989.996545,10.0.0.11,10.0.0.81,"[24, 30, 29, 28, 27, 26, 25]",14.9993,62.2701,0.0,0.2034,1,
1779887989.9996989,10.0.0.11,10.0.0.81,"[30, 29, 28, 27, 26, 25]",14.9998,47.1185,0.0,0.2737,1,
1779887990.0022738,10.0.0.11,10.0.0.81,"[29, 28, 27, 26, 25]",14.9998,31.7081,0.0,0.21,1,
1779887990.0039172,10.0.0.11,10.0.0.81,"[28, 27, 26, 25]",14.9998,21.909,0.0,0.1369,1,
1779887990.0064757,10.0.0.11,10.0.0.81,"[27, 26, 25]",14.9998,14.9221,0.0,0.165,1,
1779887990.0083282,10.0.0.11,10.0.0.81,"[26, 25]",15.0,8.9782,0.0,0.1185,1,
1779887990.0110707,10.0.0.11,10.0.0.81,"[27, 26, 25]",14.9998,14.9221,0.0,0.0017,1,
1779887990.0114784,10.0.0.11,10.0.0.81,"[27, 26, 25]",14.9998,14.9221,0.0,0.0014,0,
1779887990.974232,10.0.0.63,10.0.0.35,"[19, 13, 7, 8, 9, 10, 11, 12]",9.8492,88.3221,0.0,0.4866,0,
1779887990.9769251,10.0.0.63,10.0.0.35,"[13, 14, 15, 16, 17, 18, 12]",13.6575,85.2206,0.0,0.2966,1,
1779887990.979879,10.0.0.63,10.0.0.35,"[14, 15, 16, 17, 18, 12]",13.6575,75.9172,0.0,0.2761,1,
1779887990.9819553,10.0.0.63,10.0.0.35,"[15, 16, 17, 18, 12]",13.6575,65.0984,0.0,0.2549,1,
1779887990.9841268,10.0.0.63,10.0.0.35,"[16, 17, 18, 12]",13.6594,49.8388,0.0,0.1869,1,
1779887990.9876313,10.0.0.63,10.0.0.35,"[17, 18, 12]",13.6594,32.8616,0.0,0.3226,1,
1779887990.992556,10.0.0.63,10.0.0.35,"[18, 12]",14.0558,15.9236,0.0,0.1822,1,
1779887990.997892,10.0.0.35,10.0.0.63,"[12, 18, 24, 23, 22, 21, 20, 19]",14.9986,112.4574,0.0,0.3769,0,
1779887991.0010986,10.0.0.35,10.0.0.63,"[18, 17, 16, 15, 14, 13, 19]",14.9998,79.4897,0.0,0.3924,1,
1779887991.0043106,10.0.0.35,10.0.0.63,"[17, 16, 15, 14, 13, 19]",14.9998,60.3551,0.0,0.2728,1,
1779887991.0064237,10.0.0.35,10.0.0.63,"[16, 15, 14, 13, 19]",14.9998,41.3919,0.0,0.17,1,
1779887991.008792,10.0.0.35,10.0.0.63,"[15, 14, 13, 19]",14.9998,27.3799,0.0,0.2515,1,
1779887991.0110765,10.0.0.35,10.0.0.63,"[14, 13, 19]",15.0,18.1561,0.0,0.1872,1,
1779887991.0137377,10.0.0.35,10.0.0.63,"[13, 19]",15.0,7.2577,0.0,0.0026,1,
1779887993.9786055,10.0.0.4,10.0.0.94,"[1, 8, 15, 22, 23, 30]",9.9974,48.9901,0.0,0.0036,0,
1779887994.0144188,10.0.0.4,10.0.0.94,"[8, 15, 22, 23, 30]",9.9974,43.808,0.0,0.0033,1,
1779887995.9845593,10.0.0.84,10.0.0.14,"[25, 26, 27, 21, 15, 16, 17, 18, 12, 6]",5.7287,106.1176,0.0,0.0036,0,
1779887995.9898424,10.0.0.84,10.0.0.14,"[26, 27, 21, 15, 16, 17, 18, 12, 6]",5.7287,95.5124,0.0,0.0033,1,
1779887995.9943757,10.0.0.84,10.0.0.14,"[27, 28, 29, 23, 17, 18, 12, 6]",5.7287,75.7667,0.0,0.0029,1,
