timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779886899.3889506,10.0.0.1,10.0.0.37,"[1, 2, 3, 4, 5, 12]",15.0,30.6638,0.0,0.0596,0,
1779886899.390699,10.0.0.1,10.0.0.37,"[2, 3, 4, 5, 12]",15.0,24.3388,0.0,0.0315,1,
1779886899.3923924,10.0.0.1,10.0.0.37,"[3, 4, 11, 12]",15.0,21.4739,0.0,0.0191,1,
1779886899.3932838,10.0.0.1,10.0.0.37,"[4, 5, 12]",15.0,13.2473,0.0,0.011,1,
1779886899.3946807,10.0.0.1,10.0.0.37,"[5, 12]",15.0,6.8394,0.0,0.0095,1,
1779886899.3989751,10.0.0.37,10.0.0.1,"[12, 11, 4, 3, 2, 1]",15.0,34.6081,0.0,0.0374,0,
1779886899.4021206,10.0.0.37,10.0.0.1,"[11, 10, 9, 8, 1]",14.9998,24.0101,0.0,0.0334,1,
1779886899.4037478,10.0.0.37,10.0.0.1,"[10, 9, 8, 1]",14.9998,17.1834,0.0,0.0184,1,
1779886899.4046884,10.0.0.37,10.0.0.1,"[9, 8, 1]",14.9998,10.4671,0.0,0.0107,1,
1779886899.406241,10.0.0.37,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.015,1,
1779886899.4105961,10.0.0.1,10.0.0.38,"[1, 2, 3, 4, 5, 12]",15.0,30.6638,0.0,0.0293,0,
1779886899.4120514,10.0.0.1,10.0.0.38,"[2, 3, 4, 5, 12]",15.0,24.3388,0.0,0.0265,1,
1779886899.413847,10.0.0.1,10.0.0.38,"[3, 4, 11, 12]",15.0,21.4739,0.0,0.0222,1,
1779886899.4180987,10.0.0.1,10.0.0.38,"[4, 5, 12]",15.0,13.2473,0.0,0.0269,1,
1779886899.419636,10.0.0.1,10.0.0.38,"[5, 12]",15.0,6.8394,0.0,0.0205,1,
1779886899.4219787,10.0.0.38,10.0.0.1,"[12, 11, 4, 3, 2, 1]",15.0,34.6081,0.0,0.0248,0,
1779886899.4233735,10.0.0.38,10.0.0.1,"[11, 10, 9, 8, 1]",14.9998,24.0101,0.0,0.0241,1,
1779886899.4250705,10.0.0.38,10.0.0.1,"[10, 9, 8, 1]",14.9998,17.1834,0.0,0.0231,1,
1779886899.4264245,10.0.0.38,10.0.0.1,"[9, 8, 1]",14.9998,10.4671,0.0,0.0193,1,
1779886899.4291704,10.0.0.38,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.0384,1,
1779886899.4352055,10.0.0.1,10.0.0.39,"[1, 2, 3, 4, 5, 12]",15.0,30.6638,0.0,0.0324,0,
1779886899.4364822,10.0.0.1,10.0.0.39,"[2, 3, 4, 5, 12]",15.0,24.3388,0.0,0.0207,1,
1779886899.437998,10.0.0.1,10.0.0.39,"[3, 4, 11, 12]",15.0,21.4739,0.0,0.02,1,
1779886899.4402604,10.0.0.1,10.0.0.39,"[4, 5, 12]",15.0,13.2473,0.0,0.025,1,
1779886899.44192,10.0.0.1,10.0.0.39,"[5, 12]",15.0,6.8394,0.0,0.0165,1,
1779886899.4453926,10.0.0.39,10.0.0.1,"[12, 11, 4, 3, 2, 1]",15.0,34.6081,0.0,0.0329,0,
1779886899.447064,10.0.0.39,10.0.0.1,"[11, 10, 9, 8, 1]",14.9998,24.0101,0.0,0.0265,1,
1779886899.448525,10.0.0.39,10.0.0.1,"[10, 9, 8, 1]",14.9998,17.1834,0.0,0.0148,1,
1779886899.4506724,10.0.0.39,10.0.0.1,"[9, 8, 1]",14.9998,10.4671,0.0,0.0167,1,
1779886899.4525857,10.0.0.39,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.021,1,
1779886899.458214,10.0.0.1,10.0.0.40,"[1, 2, 3, 4, 5, 12]",15.0,30.6638,0.0,0.0494,0,
1779886899.4611642,10.0.0.1,10.0.0.40,"[2, 3, 4, 5, 12]",15.0,24.3388,0.0,0.0324,1,
1779886899.4633253,10.0.0.1,10.0.0.40,"[3, 4, 11, 12]",15.0,21.4739,0.0,0.025,1,
1779886899.4650948,10.0.0.1,10.0.0.40,"[4, 5, 12]",15.0,13.2473,0.0,0.0186,1,
1779886899.4681537,10.0.0.1,10.0.0.40,"[5, 12]",15.0,6.8394,0.0,0.0231,1,
1779886899.4720516,10.0.0.40,10.0.0.1,"[12, 11, 4, 3, 2, 1]",15.0,34.6081,0.0,0.0286,0,
1779886899.4746652,10.0.0.40,10.0.0.1,"[11, 10, 9, 8, 1]",14.9998,24.0101,0.0,0.0339,1,
1779886899.4767945,10.0.0.40,10.0.0.1,"[10, 9, 8, 1]",14.9998,17.1834,0.0,0.0207,1,
1779886899.4779081,10.0.0.40,10.0.0.1,"[9, 8, 1]",14.9998,10.4671,0.0,0.0134,1,
1779886899.4794476,10.0.0.40,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.0167,1,
1779886899.4853373,10.0.0.1,10.0.0.41,"[1, 7, 13]",15.0,9.4477,0.0,0.0265,0,
1779886899.487466,10.0.0.1,10.0.0.41,"[7, 13]",15.0,5.2715,0.0,0.0165,1,
1779886899.4926028,10.0.0.41,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0582,0,
1779886899.4956684,10.0.0.41,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0231,1,
1779886899.5017073,10.0.0.1,10.0.0.42,"[1, 7, 13]",15.0,9.4477,0.0,0.0246,0,
1779886899.5034642,10.0.0.1,10.0.0.42,"[7, 13]",15.0,5.2715,0.0,0.0167,1,
1779886899.5076017,10.0.0.42,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0243,0,
1779886899.5107603,10.0.0.42,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0226,1,
1779886899.515939,10.0.0.1,10.0.0.43,"[1, 7, 13]",15.0,9.4477,0.0,0.0248,0,
1779886899.5179858,10.0.0.1,10.0.0.43,"[7, 13]",15.0,5.2715,0.0,0.016,1,
